student_id,name,age,plan,enrollment_months,weekly_frequency,days_since_last_visit,overdue_payments,overdue_days,plan_price,last_visit,enrollment_date,churn_probability,churn,risk_level
MOV-0211,Letícia Pereira,16,Basic Fit,19,5,6,0,0,79.9,08/04/2026,21/09/2024,0.42335099505136,0,medio
MOV-0212,Bianca Lima,19,Black VIP,49,2,6,1,11,189.9,08/04/2026,05/04/2022,0.5308837573487425,1,medio
MOV-0213,Carlos Martins,35,Basic Fit,1,2,4,0,0,79.9,10/04/2026,15/03/2026,0.4602257663493693,0,medio
MOV-0214,João Almeida,23,Platinum,14,2,1,0,0,129.9,13/04/2026,18/02/2025,0.3506986688776462,0,baixo
MOV-0215,Mariana Lima,50,Platinum,3,1,0,0,0,129.9,14/04/2026,14/01/2026,0.41481931059737626,0,medio
MOV-0216,Gabriel Costa,32,Basic Fit,1,3,13,0,0,79.9,01/04/2026,15/03/2026,0.7602023300548828,1,alto
MOV-0217,Fernanda Nascimento,18,Platinum,1,5,12,0,0,129.9,02/04/2026,15/03/2026,0.7424380032814749,1,alto
MOV-0218,Camila Carvalho,20,Platinum,25,7,1,0,0,129.9,13/04/2026,25/03/2024,0.23708979400709138,0,baixo
MOV-0219,Bruno Martins,42,Basic Fit,5,2,0,0,0,79.9,14/04/2026,15/11/2025,0.40505614847791716,0,medio
MOV-0220,Camila Mendes,31,Basic Fit,60,3,2,0,0,79.9,12/04/2026,10/05/2021,0.23234704352776753,0,baixo
MOV-0221,Pedro Barbosa,41,Platinum,7,0,0,0,0,129.9,14/04/2026,16/09/2025,0.4655610499119171,0,medio
MOV-0222,Bianca Alencar,28,Black VIP,2,3,0,0,0,189.9,14/04/2026,13/02/2026,0.17006233871385534,0,baixo
MOV-0223,Natália Gomes,26,Platinum,18,1,2,0,0,129.9,12/04/2026,21/10/2024,0.39459556525957323,0,baixo
MOV-0224,William Gomes,43,Platinum,31,1,1,0,0,129.9,13/04/2026,27/09/2023,0.4205569649775202,0,medio
MOV-0225,Bianca Lima,23,Platinum,20,2,6,0,0,129.9,08/04/2026,22/08/2024,0.4846899139307426,0,medio
MOV-0226,Larissa Ferreira,36,Platinum,16,3,11,0,0,129.9,03/04/2026,20/12/2024,0.7214017148131046,1,alto
MOV-0227,Mariana Silva,29,Basic Fit,4,5,11,1,16,79.9,03/04/2026,15/12/2025,0.8951195554733253,1,alto
MOV-0228,Larissa Silva,40,Black VIP,1,2,4,0,0,189.9,10/04/2026,15/03/2026,0.2385353042880331,0,baixo
MOV-0229,Thiago Oliveira,50,Platinum,2,3,6,0,0,129.9,08/04/2026,13/02/2026,0.3724618553773642,0,baixo
MOV-0230,Natália Mendes,28,Platinum,7,1,3,0,0,129.9,11/04/2026,16/09/2025,0.48625129999918854,0,medio
MOV-0231,Felipe Martins,26,Platinum,37,1,0,0,0,129.9,14/04/2026,31/03/2023,0.42746522835302186,0,medio
MOV-0232,Pedro Silva,38,Basic Fit,15,5,5,0,0,79.9,09/04/2026,19/01/2025,0.34433390096476146,0,baixo
MOV-0233,Vanessa Rocha,21,Platinum,21,0,2,0,0,129.9,12/04/2026,23/07/2024,0.4105432567726537,0,medio
MOV-0234,Eduardo Santos,48,Basic Fit,3,4,0,0,0,79.9,14/04/2026,14/01/2026,0.13230514145858951,0,baixo
MOV-0235,Mariana Mendes,46,Basic Fit,13,5,4,0,0,79.9,10/04/2026,20/03/2025,0.19242298525280813,0,baixo
MOV-0236,Diego Lima,22,Basic Fit,23,5,1,0,0,79.9,13/04/2026,24/05/2024,0.2504948632395494,0,baixo
MOV-0237,Letícia Ribeiro,16,Black VIP,7,4,10,0,0,189.9,04/04/2026,16/09/2025,0.3863407032587479,0,baixo
MOV-0238,Bianca Lima,20,Basic Fit,6,4,13,0,0,79.9,01/04/2026,16/10/2025,0.7059373841645644,1,alto
MOV-0239,Thiago Araújo,20,Black VIP,15,2,0,0,0,189.9,14/04/2026,19/01/2025,0.3204431122428476,0,baixo
MOV-0240,Natália Ribeiro,40,Black VIP,9,4,0,0,0,189.9,14/04/2026,18/07/2025,0.19290592297664355,0,baixo
MOV-0241,Natália Dias,47,Platinum,59,1,0,0,0,129.9,14/04/2026,09/06/2021,0.25447750668987723,0,baixo
MOV-0242,Eduardo Almeida,39,Platinum,6,4,12,0,0,129.9,02/04/2026,16/10/2025,0.8144254127527671,1,alto
MOV-0243,Vanessa Mendes,29,Platinum,2,2,0,0,0,129.9,14/04/2026,13/02/2026,0.41584557484239953,0,medio
MOV-0244,João Rocha,35,Platinum,7,4,2,0,0,129.9,12/04/2026,16/09/2025,0.264069029105699,0,baixo
MOV-0245,Daniela Silva,23,Platinum,3,7,0,0,0,129.9,14/04/2026,14/01/2026,0.3267983531650986,0,baixo
MOV-0246,Natália Lima,42,Basic Fit,9,5,2,0,0,79.9,12/04/2026,18/07/2025,0.32008337652432944,0,baixo
MOV-0247,Ricardo Alencar,36,Platinum,1,2,7,0,0,129.9,07/04/2026,15/03/2026,0.5891905657979727,1,medio
MOV-0248,Letícia Lima,39,Platinum,35,2,2,0,0,129.9,12/04/2026,30/05/2023,0.2849777515220178,0,baixo
MOV-0249,Daniela Oliveira,24,Basic Fit,23,2,7,0,0,79.9,07/04/2026,24/05/2024,0.5331475920575165,1,medio
MOV-0250,Camila Alencar,30,Platinum,2,4,5,0,0,129.9,09/04/2026,13/02/2026,0.3401484112662952,0,baixo
MOV-0251,Larissa Gomes,39,Basic Fit,2,2,3,1,31,79.9,11/04/2026,13/02/2026,0.6708999300926091,1,medio
MOV-0252,Larissa Silva,46,Basic Fit,8,1,6,0,0,79.9,08/04/2026,17/08/2025,0.6683991539030099,1,medio
MOV-0253,Isabela Lima,25,Black VIP,17,1,10,1,6,189.9,04/04/2026,20/11/2024,0.79740922963743,1,alto
MOV-0254,Pedro Costa,39,Platinum,2,1,7,0,0,129.9,07/04/2026,13/02/2026,0.6513072844366705,1,medio
MOV-0255,Vanessa Mendes,24,Basic Fit,1,3,5,0,0,79.9,09/04/2026,15/03/2026,0.29593589893407113,0,baixo
MOV-0256,Ricardo Oliveira,53,Basic Fit,9,3,6,0,0,79.9,08/04/2026,18/07/2025,0.2629880568897315,0,baixo
MOV-0257,William Dias,27,Basic Fit,14,2,0,0,0,79.9,14/04/2026,18/02/2025,0.3056498576839128,0,baixo
MOV-0258,Isabela Almeida,38,Black VIP,3,6,15,0,0,189.9,30/03/2026,14/01/2026,0.6762456492065068,1,medio
MOV-0259,Yasmin Santos,33,Basic Fit,16,3,1,0,0,79.9,13/04/2026,20/12/2024,0.1936620943360311,0,baixo
MOV-0260,Bianca Silva,58,Platinum,36,2,2,0,0,129.9,12/04/2026,30/04/2023,0.22898952081875734,0,baixo
MOV-0261,Carlos Gomes,34,Platinum,1,4,3,0,0,129.9,11/04/2026,15/03/2026,0.2598979102934126,0,baixo
MOV-0262,Lucas Lima,26,Platinum,8,2,0,0,0,129.9,14/04/2026,17/08/2025,0.44494332968563266,0,medio
MOV-0263,Mariana Santos,38,Platinum,1,2,4,0,0,129.9,10/04/2026,15/03/2026,0.37441829889527023,0,baixo
MOV-0264,Carlos Silva,38,Basic Fit,2,4,1,0,0,79.9,13/04/2026,13/02/2026,0.32910060804241686,0,baixo
MOV-0265,Helena Alencar,30,Basic Fit,1,2,12,1,10,79.9,02/04/2026,15/03/2026,0.916919279976835,1,alto
MOV-0266,Lucas Almeida,21,Basic Fit,6,5,10,0,0,79.9,04/04/2026,16/10/2025,0.47966648725613126,0,medio
MOV-0267,André Nascimento,26,Black VIP,20,3,3,0,0,189.9,11/04/2026,22/08/2024,0.22721994871500845,0,baixo
MOV-0268,Mariana Ribeiro,40,Platinum,10,4,2,0,0,129.9,12/04/2026,18/06/2025,0.39832476574882325,0,baixo
MOV-0269,Ana Gomes,16,Basic Fit,3,6,0,1,3,79.9,14/04/2026,14/01/2026,0.3869637681488496,0,baixo
MOV-0270,Yasmin Santos,29,Platinum,1,3,8,0,0,129.9,06/04/2026,15/03/2026,0.38461201203922646,0,baixo
MOV-0271,Ricardo Araújo,41,Basic Fit,9,1,2,0,0,79.9,12/04/2026,18/07/2025,0.44927575595494995,0,medio
MOV-0272,Larissa Martins,31,Basic Fit,1,3,1,0,0,79.9,13/04/2026,15/03/2026,0.1989956000466654,0,baixo
MOV-0273,André Alencar,53,Basic Fit,5,2,26,0,0,79.9,19/03/2026,15/11/2025,0.6383711295103364,1,medio
MOV-0274,Larissa Oliveira,16,Black VIP,8,4,5,0,0,189.9,09/04/2026,17/08/2025,0.1728070712980831,0,baixo
MOV-0275,Diego Ferreira,22,Basic Fit,28,0,0,0,0,79.9,14/04/2026,26/12/2023,0.39886512227193016,0,baixo
MOV-0276,Gabriel Costa,16,Basic Fit,1,4,8,0,0,79.9,06/04/2026,15/03/2026,0.45261744111663993,0,medio
MOV-0277,Larissa Barbosa,51,Platinum,13,3,6,0,0,129.9,08/04/2026,20/03/2025,0.2260136369675152,0,baixo
MOV-0278,Pedro Pereira,22,Basic Fit,1,2,2,0,0,79.9,12/04/2026,15/03/2026,0.4407105282058201,0,medio
MOV-0279,André Costa,16,Platinum,11,2,0,0,0,129.9,14/04/2026,19/05/2025,0.4095966658705879,0,medio
MOV-0280,Felipe Costa,25,Platinum,9,3,3,0,0,129.9,11/04/2026,18/07/2025,0.3469507381536849,0,baixo
MOV-0281,Juliana Lima,18,Basic Fit,20,3,7,0,0,79.9,07/04/2026,22/08/2024,0.5103149510819611,1,medio
MOV-0282,Igor Santos,25,Basic Fit,9,4,0,0,0,79.9,14/04/2026,18/07/2025,0.2521730370334936,0,baixo
MOV-0283,William Santos,32,Basic Fit,5,4,0,0,0,79.9,14/04/2026,15/11/2025,0.271779812949912,0,baixo
MOV-0284,Vanessa Costa,40,Platinum,3,1,4,0,0,129.9,10/04/2026,14/01/2026,0.5200309825130237,1,medio
MOV-0285,Yasmin Araújo,30,Platinum,1,5,4,0,0,129.9,10/04/2026,15/03/2026,0.3653105725485816,0,baixo
MOV-0286,Gabriel Lima,32,Basic Fit,9,2,11,1,5,79.9,03/04/2026,18/07/2025,0.95,1,alto
MOV-0287,Mariana Araújo,26,Platinum,26,1,8,0,0,129.9,06/04/2026,24/02/2024,0.5505694473605951,1,medio
MOV-0288,Ricardo Nascimento,16,Platinum,8,3,12,0,0,129.9,02/04/2026,17/08/2025,0.7174499266771621,1,alto
MOV-0289,Ricardo Santos,16,Black VIP,16,4,3,0,0,189.9,11/04/2026,20/12/2024,0.1551183389883097,0,baixo
MOV-0290,Igor Araújo,28,Black VIP,4,0,7,0,0,189.9,07/04/2026,15/12/2025,0.6287740802347974,1,medio
MOV-0291,William Dias,32,Basic Fit,7,4,0,0,0,79.9,14/04/2026,16/09/2025,0.2824642088807564,0,baixo
MOV-0292,Vanessa Nascimento,27,Basic Fit,4,2,1,0,0,79.9,13/04/2026,15/12/2025,0.3838899276324912,0,baixo
MOV-0293,Mateus Gomes,16,Black VIP,1,5,5,1,1,189.9,09/04/2026,15/03/2026,0.45612496398660296,0,medio
MOV-0294,William Costa,34,Platinum,6,4,7,0,0,129.9,07/04/2026,16/10/2025,0.4332778192802099,0,medio
MOV-0295,Mariana Ferreira,48,Black VIP,17,3,4,1,3,189.9,10/04/2026,20/11/2024,0.22490622101422358,0,baixo
MOV-0296,Diego Almeida,30,Platinum,6,7,3,0,0,129.9,11/04/2026,16/10/2025,0.27795801579815005,0,baixo
MOV-0297,Igor Rocha,26,Black VIP,12,1,1,0,0,189.9,13/04/2026,19/04/2025,0.35634373058223856,0,baixo
MOV-0298,Bianca Ribeiro,31,Platinum,17,1,0,0,0,129.9,14/04/2026,20/11/2024,0.5181171504408346,1,medio
MOV-0299,Camila Gomes,20,Basic Fit,4,3,10,0,0,79.9,04/04/2026,15/12/2025,0.3533969945362195,0,baixo
MOV-0300,Larissa Carvalho,20,Basic Fit,19,2,0,0,0,79.9,14/04/2026,21/09/2024,0.45385027696340974,0,medio
MOV-0301,Vanessa Lima,36,Platinum,4,5,2,1,6,129.9,12/04/2026,15/12/2025,0.3485254296307166,0,baixo
MOV-0302,Bruno Almeida,41,Basic Fit,3,1,10,1,8,79.9,04/04/2026,14/01/2026,0.7876953260680625,1,alto
MOV-0303,Felipe Dias,30,Basic Fit,3,1,0,0,0,79.9,14/04/2026,14/01/2026,0.47515735768480766,0,medio
MOV-0304,Mateus Costa,16,Platinum,2,3,0,0,0,129.9,14/04/2026,13/02/2026,0.3573869338455508,0,baixo
MOV-0305,João Mendes,35,Platinum,16,2,5,1,18,129.9,09/04/2026,20/12/2024,0.4957075117507695,0,medio
MOV-0306,Felipe Rocha,52,Platinum,26,4,2,0,0,129.9,12/04/2026,24/02/2024,0.05,0,baixo
MOV-0307,Pedro Alencar,29,Platinum,3,2,2,0,0,129.9,12/04/2026,14/01/2026,0.3159128370714198,0,baixo
MOV-0308,Larissa Rocha,30,Basic Fit,1,2,4,0,0,79.9,10/04/2026,15/03/2026,0.27583189950831194,0,baixo
MOV-0309,Rafaela Lima,23,Basic Fit,4,3,2,0,0,79.9,12/04/2026,15/12/2025,0.34546820898893915,0,baixo
MOV-0310,Bruno Pereira,36,Platinum,12,5,8,0,0,129.9,06/04/2026,19/04/2025,0.5435643920539726,1,medio
MOV-0311,Lucas Barbosa,25,Basic Fit,5,3,17,0,0,79.9,28/03/2026,15/11/2025,0.8123763920706699,1,alto
MOV-0312,Thiago Almeida,42,Basic Fit,9,5,13,0,0,79.9,01/04/2026,18/07/2025,0.7538880200321403,1,alto
MOV-0313,Igor Alencar,25,Black VIP,16,1,3,0,0,189.9,11/04/2026,20/12/2024,0.4385985329114865,0,medio
MOV-0314,Larissa Almeida,35,Platinum,6,4,2,0,0,129.9,12/04/2026,16/10/2025,0.2843136006702206,0,baixo
MOV-0315,William Souza,31,Basic Fit,60,2,2,1,9,79.9,12/04/2026,10/05/2021,0.40400989108874674,0,medio
MOV-0316,Gabriel Ribeiro,47,Basic Fit,4,3,2,1,1,79.9,12/04/2026,15/12/2025,0.3265986082654176,0,baixo
MOV-0317,Pedro Martins,36,Basic Fit,45,0,2,0,0,79.9,12/04/2026,03/08/2022,0.33547617757444964,0,baixo
MOV-0318,Juliana Ferreira,45,Basic Fit,2,1,0,0,0,79.9,14/04/2026,13/02/2026,0.5289280528525225,1,medio
MOV-0319,Yasmin Oliveira,33,Platinum,1,3,0,1,21,129.9,14/04/2026,15/03/2026,0.4494455153497885,0,medio
MOV-0320,Eduardo Lima,30,Platinum,16,2,7,0,0,129.9,07/04/2026,20/12/2024,0.5648261114091214,1,medio
MOV-0321,Fernanda Gomes,31,Platinum,14,4,2,1,11,129.9,12/04/2026,18/02/2025,0.477296850477642,0,medio
MOV-0322,Helena Mendes,24,Black VIP,20,2,7,0,0,189.9,07/04/2026,22/08/2024,0.3905814494601708,0,baixo
MOV-0323,Pedro Silva,37,Basic Fit,5,2,3,0,0,79.9,11/04/2026,15/11/2025,0.4195688434818025,0,medio
MOV-0324,Letícia Dias,25,Basic Fit,32,3,8,1,42,79.9,06/04/2026,28/08/2023,0.6781084793407409,1,medio
MOV-0325,William Rocha,33,Basic Fit,1,4,5,1,15,79.9,09/04/2026,15/03/2026,0.4903127639432413,0,medio
MOV-0326,Felipe Nascimento,40,Platinum,1,7,1,0,0,129.9,13/04/2026,15/03/2026,0.25572843095241676,0,baixo
MOV-0327,Daniela Costa,47,Platinum,4,0,2,0,0,129.9,12/04/2026,15/12/2025,0.39528987027106977,0,baixo
MOV-0328,Fernanda Gomes,33,Platinum,19,0,6,0,0,129.9,08/04/2026,21/09/2024,0.6738904470811661,1,medio
MOV-0329,André Almeida,40,Platinum,13,2,2,0,0,129.9,12/04/2026,20/03/2025,0.28738553043373993,0,baixo
MOV-0330,Letícia Rocha,39,Basic Fit,6,4,1,0,0,79.9,13/04/2026,16/10/2025,0.28978385292785996,0,baixo
MOV-0331,Mateus Alencar,28,Platinum,3,1,3,0,0,129.9,11/04/2026,14/01/2026,0.5423365427448201,1,medio
MOV-0332,Larissa Gomes,53,Basic Fit,1,2,1,1,11,79.9,13/04/2026,15/03/2026,0.3774397257081953,0,baixo
MOV-0333,Gabriel Santos,26,Basic Fit,4,0,4,0,0,79.9,10/04/2026,15/12/2025,0.5278127845346606,1,medio
MOV-0334,Pedro Nascimento,32,Black VIP,7,2,1,0,0,189.9,13/04/2026,16/09/2025,0.2721855381414431,0,baixo
MOV-0335,Yasmin Dias,46,Black VIP,13,4,11,0,0,189.9,03/04/2026,20/03/2025,0.5357741406467886,1,medio
MOV-0336,Bianca Martins,46,Basic Fit,12,4,2,0,0,79.9,12/04/2026,19/04/2025,0.21312434768572203,0,baixo
MOV-0337,André Ferreira,32,Platinum,35,2,11,0,0,129.9,03/04/2026,30/05/2023,0.7559106242752022,1,alto
MOV-0338,Gabriel Silva,41,Basic Fit,1,6,1,0,0,79.9,13/04/2026,15/03/2026,0.3137359963350692,0,baixo
MOV-0339,Bruno Nascimento,29,Platinum,4,1,4,0,0,129.9,10/04/2026,15/12/2025,0.505768510947682,1,medio
MOV-0340,Bianca Araújo,27,Platinum,7,2,0,0,0,129.9,14/04/2026,16/09/2025,0.37677660979787764,0,baixo
MOV-0341,Felipe Silva,19,Platinum,13,4,7,1,5,129.9,07/04/2026,20/03/2025,0.5641027780284814,1,medio
MOV-0342,Fernanda Souza,39,Platinum,8,6,1,0,0,129.9,13/04/2026,17/08/2025,0.28441449634322546,0,baixo
MOV-0343,Larissa Almeida,40,Basic Fit,29,3,9,0,0,79.9,05/04/2026,26/11/2023,0.3597577962044366,0,baixo
MOV-0344,Pedro Nascimento,26,Black VIP,11,0,3,0,0,189.9,11/04/2026,19/05/2025,0.321485008419522,0,baixo
MOV-0345,André Carvalho,34,Basic Fit,1,2,0,0,0,79.9,14/04/2026,15/03/2026,0.44430520304182225,0,medio
MOV-0346,João Mendes,58,Basic Fit,1,1,2,0,0,79.9,12/04/2026,15/03/2026,0.324592972108822,0,baixo
MOV-0347,Letícia Pereira,43,Basic Fit,16,3,7,1,4,79.9,07/04/2026,20/12/2024,0.5410838458637579,1,medio
MOV-0348,Bianca Lima,22,Black VIP,15,3,0,1,3,189.9,14/04/2026,19/01/2025,0.4704954165892289,0,medio
MOV-0349,Daniela Santos,42,Basic Fit,1,3,4,0,0,79.9,10/04/2026,15/03/2026,0.3100858218905205,0,baixo
MOV-0350,Diego Dias,23,Platinum,1,4,3,0,0,129.9,11/04/2026,15/03/2026,0.3543268066371274,0,baixo
MOV-0351,Felipe Barbosa,16,Platinum,10,5,1,0,0,129.9,13/04/2026,18/06/2025,0.2667436963922305,0,baixo
MOV-0352,Thiago Ferreira,31,Basic Fit,12,2,7,0,0,79.9,07/04/2026,19/04/2025,0.5867242969771225,1,medio
MOV-0353,William Ribeiro,47,Platinum,1,1,0,0,0,129.9,14/04/2026,15/03/2026,0.3863392556222611,0,baixo
MOV-0354,Thiago Silva,45,Basic Fit,7,1,3,0,0,79.9,11/04/2026,16/09/2025,0.4842289108922458,0,medio
MOV-0355,João Santos,35,Platinum,4,4,3,0,0,129.9,11/04/2026,15/12/2025,0.21497998037067795,0,baixo
MOV-0356,Vanessa Pereira,26,Basic Fit,32,2,0,0,0,79.9,14/04/2026,28/08/2023,0.3326347681858399,0,baixo
MOV-0357,Mariana Alencar,36,Platinum,2,1,0,0,0,129.9,14/04/2026,13/02/2026,0.4902023094536374,0,medio
MOV-0358,Vanessa Martins,29,Basic Fit,15,2,2,1,7,79.9,12/04/2026,19/01/2025,0.588896500943473,1,medio
MOV-0359,Fernanda Almeida,26,Basic Fit,8,6,3,0,0,79.9,11/04/2026,17/08/2025,0.282507386860097,0,baixo
MOV-0360,Isabela Martins,42,Platinum,1,4,0,0,0,129.9,14/04/2026,15/03/2026,0.2963073530420761,0,baixo
MOV-0361,Larissa Costa,26,Platinum,8,3,0,1,2,129.9,14/04/2026,17/08/2025,0.46803697598359906,0,medio
MOV-0362,Larissa Martins,43,Basic Fit,1,5,1,0,0,79.9,13/04/2026,15/03/2026,0.398909974527659,0,baixo
MOV-0363,Larissa Barbosa,26,Black VIP,12,4,3,0,0,189.9,11/04/2026,19/04/2025,0.1797390283814481,0,baixo
MOV-0364,Bianca Lima,52,Platinum,10,7,0,0,0,129.9,14/04/2026,18/06/2025,0.12899647210479004,0,baixo
MOV-0365,Igor Costa,16,Platinum,1,4,6,0,0,129.9,08/04/2026,15/03/2026,0.4226944629726797,0,medio
MOV-0366,Mateus Araújo,22,Basic Fit,2,2,0,0,0,79.9,14/04/2026,13/02/2026,0.34848195306274377,0,baixo
MOV-0367,Igor Silva,30,Basic Fit,17,0,7,0,0,79.9,07/04/2026,20/11/2024,0.6470389396045241,1,medio
MOV-0368,João Dias,16,Basic Fit,3,7,1,0,0,79.9,13/04/2026,14/01/2026,0.3558455648815853,0,baixo
MOV-0369,Pedro Mendes,16,Basic Fit,8,7,2,1,27,79.9,12/04/2026,17/08/2025,0.4313840185322599,0,medio
MOV-0370,André Nascimento,16,Basic Fit,4,1,3,0,0,79.9,11/04/2026,15/12/2025,0.5940853687169533,1,medio
MOV-0371,Rafaela Santos,29,Platinum,30,3,2,0,0,129.9,12/04/2026,27/10/2023,0.26583325910262795,0,baixo
MOV-0372,André Souza,29,Platinum,9,3,0,0,0,129.9,14/04/2026,18/07/2025,0.29463167544399577,0,baixo
MOV-0373,Yasmin Gomes,35,Platinum,14,4,11,1,24,129.9,03/04/2026,18/02/2025,0.8633875051518378,1,alto
MOV-0374,Eduardo Carvalho,30,Basic Fit,1,7,1,0,0,79.9,13/04/2026,15/03/2026,0.33706285668625213,0,baixo
MOV-0375,Felipe Oliveira,34,Basic Fit,1,3,0,0,0,79.9,14/04/2026,15/03/2026,0.37436797618715767,0,baixo
MOV-0376,Juliana Barbosa,27,Platinum,3,4,0,0,0,129.9,14/04/2026,14/01/2026,0.3518875653587069,0,baixo
MOV-0377,Mateus Nascimento,39,Basic Fit,4,4,18,0,0,79.9,27/03/2026,15/12/2025,0.7157228490748503,1,alto
MOV-0378,Eduardo Silva,37,Platinum,13,3,0,1,19,129.9,14/04/2026,20/03/2025,0.4424407997934159,0,medio
MOV-0379,Letícia Silva,28,Basic Fit,10,3,2,0,0,79.9,12/04/2026,18/06/2025,0.2274259701764505,0,baixo
MOV-0380,Yasmin Carvalho,37,Platinum,5,6,0,0,0,129.9,14/04/2026,15/11/2025,0.23413541718352573,0,baixo
MOV-0381,William Pereira,30,Platinum,12,5,6,1,1,129.9,08/04/2026,19/04/2025,0.648075458755562,1,medio
MOV-0382,João Araújo,16,Basic Fit,2,3,4,0,0,79.9,10/04/2026,13/02/2026,0.32960929587911747,0,baixo
MOV-0383,Pedro Silva,41,Basic Fit,1,4,3,0,0,79.9,11/04/2026,15/03/2026,0.3824968407611168,0,baixo
MOV-0384,Ana Ferreira,22,Platinum,23,4,9,1,1,129.9,05/04/2026,24/05/2024,0.5411296177314526,1,medio
MOV-0385,Bruno Silva,40,Platinum,9,3,4,1,15,129.9,10/04/2026,18/07/2025,0.5178298913800284,1,medio
MOV-0386,João Mendes,35,Basic Fit,12,2,15,0,0,79.9,30/03/2026,19/04/2025,0.8953939727117635,1,alto
MOV-0387,Ricardo Souza,31,Basic Fit,4,4,4,1,20,79.9,10/04/2026,15/12/2025,0.5539641705275771,1,medio
MOV-0388,Bianca Araújo,16,Basic Fit,5,3,2,0,0,79.9,12/04/2026,15/11/2025,0.3436956945412428,0,baixo
MOV-0389,Eduardo Lima,47,Platinum,1,3,0,0,0,129.9,14/04/2026,15/03/2026,0.05,0,baixo
MOV-0390,Fernanda Santos,28,Basic Fit,23,2,6,0,0,79.9,08/04/2026,24/05/2024,0.5578351789526769,1,medio
MOV-0391,João Lima,38,Basic Fit,10,6,2,0,0,79.9,12/04/2026,18/06/2025,0.20718418687225532,0,baixo
MOV-0392,João Lima,30,Basic Fit,1,2,4,0,0,79.9,10/04/2026,15/03/2026,0.27077551480587536,0,baixo
MOV-0393,Juliana Alencar,29,Basic Fit,19,1,10,0,0,79.9,04/04/2026,21/09/2024,0.6638162188535587,1,medio
MOV-0394,Diego Araújo,33,Platinum,7,3,0,1,1,129.9,14/04/2026,16/09/2025,0.4899628872916233,0,medio
MOV-0395,João Ribeiro,32,Black VIP,17,0,7,0,0,189.9,07/04/2026,20/11/2024,0.48448525768156325,0,medio
MOV-0396,Igor Ribeiro,29,Basic Fit,1,1,2,0,0,79.9,12/04/2026,15/03/2026,0.39095380146761755,0,baixo
MOV-0397,Carlos Gomes,31,Platinum,1,2,0,1,5,129.9,14/04/2026,15/03/2026,0.5085017185035086,1,medio
MOV-0398,Pedro Nascimento,36,Basic Fit,2,2,4,0,0,79.9,10/04/2026,13/02/2026,0.40617556998400706,0,medio
MOV-0399,Daniela Silva,36,Platinum,2,5,3,0,0,129.9,11/04/2026,13/02/2026,0.29923556847191574,0,baixo
MOV-0400,William Martins,32,Platinum,17,6,9,1,2,129.9,05/04/2026,20/11/2024,0.5830096829691968,1,medio
MOV-0401,Ana Martins,38,Platinum,14,5,3,0,0,129.9,11/04/2026,18/02/2025,0.2396748174170278,0,baixo
MOV-0402,Gabriel Oliveira,27,Basic Fit,11,1,8,0,0,79.9,06/04/2026,19/05/2025,0.6329915070091054,1,medio
MOV-0403,Letícia Santos,54,Platinum,25,2,3,0,0,129.9,11/04/2026,25/03/2024,0.17999137610034607,0,baixo
MOV-0404,Mateus Barbosa,46,Basic Fit,3,3,2,0,0,79.9,12/04/2026,14/01/2026,0.159233907056417,0,baixo
MOV-0405,Mariana Silva,39,Platinum,28,5,2,0,0,129.9,12/04/2026,26/12/2023,0.21644078870685396,0,baixo
MOV-0406,Letícia Almeida,16,Basic Fit,28,3,0,0,0,79.9,14/04/2026,26/12/2023,0.28885892968153165,0,baixo
MOV-0407,Eduardo Araújo,38,Black VIP,6,4,4,1,3,189.9,10/04/2026,16/10/2025,0.4692624602766432,0,medio
MOV-0408,Vanessa Carvalho,28,Platinum,1,6,3,0,0,129.9,11/04/2026,15/03/2026,0.39450192480141716,0,baixo
MOV-0409,Ricardo Carvalho,22,Basic Fit,15,3,18,0,0,79.9,27/03/2026,19/01/2025,0.8835171803396016,1,alto
MOV-0410,Eduardo Ribeiro,28,Platinum,4,3,2,0,0,129.9,12/04/2026,15/12/2025,0.2571130934231278,0,baixo
MOV-0411,Ana Pereira,23,Platinum,19,3,2,0,0,129.9,12/04/2026,21/09/2024,0.2403366695587258,0,baixo
MOV-0412,Diego Rocha,37,Basic Fit,2,5,0,0,0,79.9,14/04/2026,13/02/2026,0.3272697357495469,0,baixo
MOV-0413,Fernanda Oliveira,48,Platinum,9,6,4,0,0,129.9,10/04/2026,18/07/2025,0.13686026653376737,0,baixo
MOV-0414,Fernanda Barbosa,40,Platinum,8,2,9,0,0,129.9,05/04/2026,17/08/2025,0.5318372191205463,1,medio
MOV-0415,Ana Barbosa,59,Platinum,1,6,1,0,0,129.9,13/04/2026,15/03/2026,0.05,0,baixo
MOV-0416,Natália Carvalho,16,Platinum,5,7,0,0,0,129.9,14/04/2026,15/11/2025,0.3164091440252257,0,baixo
MOV-0417,Mateus Gomes,26,Platinum,1,4,5,0,0,129.9,09/04/2026,15/03/2026,0.2794200486314095,0,baixo
MOV-0418,Ana Dias,22,Platinum,7,3,0,0,0,129.9,14/04/2026,16/09/2025,0.2808075391592281,0,baixo
MOV-0419,Felipe Souza,44,Basic Fit,22,1,2,0,0,79.9,12/04/2026,23/06/2024,0.4927556306175393,0,medio
MOV-0420,Carlos Carvalho,29,Platinum,3,1,4,0,0,129.9,10/04/2026,14/01/2026,0.42020910417114493,0,medio
MOV-0421,Bianca Alencar,33,Basic Fit,17,6,2,0,0,79.9,12/04/2026,20/11/2024,0.26917047510052844,0,baixo
